time,measurement,value,field,type,device
2021-09-14 15:45:18:3200,IMU,-2,gz,gyration,NXSCK
2021-09-14 15:45:18:3430,IMU,-2212,mx,magnet,NXSAMPLEX
2021-09-14 15:45:18:3430,IMU,844,my,magnet,NXSAMPLEX
2021-09-14 15:45:18:3430,IMU,-4931,mz,magnet,NXSAMPLEX
2021-09-14 15:45:18:3800,IMU,-70,mx,magnet,NXSCK
2021-09-14 15:45:18:3800,IMU,69,my,magnet,NXSCK
2021-09-14 15:45:18:3800,IMU,-16,mz,magnet,NXSCK
2021-09-14 15:45:18:4030,sensor,425,a0,adc,NXSAMPLEX
2021-09-14 15:45:18:4030,sensor,9,a1,adc,NXSAMPLEX
2021-09-14 15:45:18:4030,sensor,48,a2,adc,NXSAMPLEX
2021-09-14 15:45:18:4620,IMU,104,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:18:4620,IMU,-910,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:18:4620,IMU,367,az,acceleration,NXSAMPLEX
2021-09-14 15:45:18:5230,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 15:45:18:5230,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:18:5230,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:18:5830,IMU,-2216,mx,magnet,NXSAMPLEX
2021-09-14 15:45:18:5830,IMU,823,my,magnet,NXSAMPLEX
2021-09-14 15:45:18:5830,IMU,-4911,mz,magnet,NXSAMPLEX
2021-09-14 15:45:18:6430,sensor,424,a0,adc,NXSAMPLEX
2021-09-14 15:45:18:6430,sensor,9,a1,adc,NXSAMPLEX
2021-09-14 15:45:18:6430,sensor,120,a2,adc,NXSAMPLEX
2021-09-14 15:45:18:7020,IMU,105,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:18:7020,IMU,-908,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:18:7020,IMU,366,az,acceleration,NXSAMPLEX
2021-09-14 15:45:18:7100,IMU,-130,ax,acceleration,NXSCK
2021-09-14 15:45:18:7100,IMU,-433,ay,acceleration,NXSCK
2021-09-14 15:45:18:7100,IMU,894,az,acceleration,NXSCK
2021-09-14 15:45:18:7630,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 15:45:18:7630,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:18:7630,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:18:7720,sensor,889,a0,adc,NXSCK
2021-09-14 15:45:18:7720,sensor,118,a1,adc,NXSCK
2021-09-14 15:45:18:7720,sensor,194,a2,adc,NXSCK
2021-09-14 15:45:18:8220,IMU,-2205,mx,magnet,NXSAMPLEX
2021-09-14 15:45:18:8220,IMU,810,my,magnet,NXSAMPLEX
2021-09-14 15:45:18:8220,IMU,-4952,mz,magnet,NXSAMPLEX
2021-09-14 15:45:18:8840,sensor,432,a0,adc,NXSAMPLEX
2021-09-14 15:45:18:8840,sensor,10,a1,adc,NXSAMPLEX
2021-09-14 15:45:18:8840,sensor,71,a2,adc,NXSAMPLEX
2021-09-14 15:45:18:9190,IMU,-131,ax,acceleration,NXSCK
2021-09-14 15:45:18:9190,IMU,-433,ay,acceleration,NXSCK
2021-09-14 15:45:18:9190,IMU,893,az,acceleration,NXSCK
2021-09-14 15:45:18:9420,IMU,106,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:18:9420,IMU,-909,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:18:9420,IMU,363,az,acceleration,NXSAMPLEX
2021-09-14 15:45:18:9790,IMU,-70,mx,magnet,NXSCK
2021-09-14 15:45:18:9790,IMU,69,my,magnet,NXSCK
2021-09-14 15:45:18:9790,IMU,-16,mz,magnet,NXSCK
2021-09-14 15:45:19:0020,IMU,8,gx,gyration,NXSAMPLEX
2021-09-14 15:45:19:0020,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:19:0020,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:19:0700,sensor,892,a0,adc,NXSCK
2021-09-14 15:45:19:0700,sensor,114,a1,adc,NXSCK
2021-09-14 15:45:19:0700,sensor,192,a2,adc,NXSCK
2021-09-14 15:45:19:0970,IMU,-2186,mx,magnet,NXSAMPLEX
2021-09-14 15:45:19:0970,IMU,786,my,magnet,NXSAMPLEX
2021-09-14 15:45:19:0970,IMU,-4906,mz,magnet,NXSAMPLEX
2021-09-14 15:45:19:1290,IMU,-130,ax,acceleration,NXSCK
2021-09-14 15:45:19:1290,IMU,-432,ay,acceleration,NXSCK
2021-09-14 15:45:19:1290,IMU,893,az,acceleration,NXSCK
2021-09-14 15:45:19:1520,sensor,420,a0,adc,NXSAMPLEX
2021-09-14 15:45:19:1520,sensor,11,a1,adc,NXSAMPLEX
2021-09-14 15:45:19:1520,sensor,47,a2,adc,NXSAMPLEX
2021-09-14 15:45:19:2120,IMU,108,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:19:2120,IMU,-910,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:19:2120,IMU,368,az,acceleration,NXSAMPLEX
2021-09-14 15:45:19:2720,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 15:45:19:2720,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:19:2720,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:19:3100,IMU,6,gx,gyration,NXSCK
2021-09-14 15:45:19:3100,IMU,-16,gy,gyration,NXSCK
2021-09-14 15:45:19:3100,IMU,-2,gz,gyration,NXSCK
2021-09-14 15:45:19:3330,IMU,-2215,mx,magnet,NXSAMPLEX
2021-09-14 15:45:19:3330,IMU,822,my,magnet,NXSAMPLEX
2021-09-14 15:45:19:3330,IMU,-4964,mz,magnet,NXSAMPLEX
2021-09-14 15:45:19:3710,sensor,888,a0,adc,NXSCK
2021-09-14 15:45:19:3710,sensor,116,a1,adc,NXSCK
2021-09-14 15:45:19:3710,sensor,191,a2,adc,NXSCK
2021-09-14 15:45:19:4070,sensor,428,a0,adc,NXSAMPLEX
2021-09-14 15:45:19:4070,sensor,5,a1,adc,NXSAMPLEX
2021-09-14 15:45:19:4070,sensor,120,a2,adc,NXSAMPLEX
2021-09-14 15:45:19:4290,IMU,-131,ax,acceleration,NXSCK
2021-09-14 15:45:19:4290,IMU,-433,ay,acceleration,NXSCK
2021-09-14 15:45:19:4290,IMU,891,az,acceleration,NXSCK
2021-09-14 15:45:19:4510,IMU,102,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:19:4510,IMU,-902,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:19:4510,IMU,362,az,acceleration,NXSAMPLEX
2021-09-14 15:45:19:4890,IMU,5,gx,gyration,NXSCK
2021-09-14 15:45:19:4890,IMU,-15,gy,gyration,NXSCK
2021-09-14 15:45:19:4890,IMU,-2,gz,gyration,NXSCK
2021-09-14 15:45:19:5110,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 15:45:19:5110,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:19:5110,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:19:5500,IMU,-70,mx,magnet,NXSCK
2021-09-14 15:45:19:5500,IMU,69,my,magnet,NXSCK
2021-09-14 15:45:19:5500,IMU,-15,mz,magnet,NXSCK
2021-09-14 15:45:19:5720,IMU,-2230,mx,magnet,NXSAMPLEX
2021-09-14 15:45:19:5720,IMU,802,my,magnet,NXSAMPLEX
2021-09-14 15:45:19:5720,IMU,-4913,mz,magnet,NXSAMPLEX
2021-09-14 15:45:19:6120,sensor,889,a0,adc,NXSCK
2021-09-14 15:45:19:6120,sensor,121,a1,adc,NXSCK
2021-09-14 15:45:19:6120,sensor,183,a2,adc,NXSCK
2021-09-14 15:45:19:6470,sensor,428,a0,adc,NXSAMPLEX
2021-09-14 15:45:19:6470,sensor,9,a1,adc,NXSAMPLEX
2021-09-14 15:45:19:6470,sensor,65,a2,adc,NXSAMPLEX
2021-09-14 15:45:19:6910,IMU,104,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:19:6910,IMU,-906,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:19:6910,IMU,365,az,acceleration,NXSAMPLEX
2021-09-14 15:45:19:7290,IMU,-130,ax,acceleration,NXSCK
2021-09-14 15:45:19:7290,IMU,-432,ay,acceleration,NXSCK
2021-09-14 15:45:19:7290,IMU,893,az,acceleration,NXSCK
2021-09-14 15:45:19:7510,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 15:45:19:7510,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:19:7510,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:19:7890,IMU,-70,mx,magnet,NXSCK
2021-09-14 15:45:19:7890,IMU,69,my,magnet,NXSCK
2021-09-14 15:45:19:7890,IMU,-16,mz,magnet,NXSCK
2021-09-14 15:45:19:8130,IMU,-2211,mx,magnet,NXSAMPLEX
2021-09-14 15:45:19:8130,IMU,818,my,magnet,NXSAMPLEX
2021-09-14 15:45:19:8130,IMU,-4936,mz,magnet,NXSAMPLEX
2021-09-14 15:45:19:8740,sensor,424,a0,adc,NXSAMPLEX
2021-09-14 15:45:19:8740,sensor,10,a1,adc,NXSAMPLEX
2021-09-14 15:45:19:8740,sensor,79,a2,adc,NXSAMPLEX
2021-09-14 15:45:19:9320,IMU,105,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:19:9320,IMU,-906,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:19:9320,IMU,364,az,acceleration,NXSAMPLEX
2021-09-14 15:45:19:9400,sensor,886,a0,adc,NXSCK
2021-09-14 15:45:19:9400,sensor,115,a1,adc,NXSCK
2021-09-14 15:45:19:9400,sensor,200,a2,adc,NXSCK
2021-09-14 15:45:19:9910,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 15:45:19:9910,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:19:9910,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:20:0520,IMU,-2207,mx,magnet,NXSAMPLEX
2021-09-14 15:45:20:0520,IMU,786,my,magnet,NXSAMPLEX
2021-09-14 15:45:20:0520,IMU,-4948,mz,magnet,NXSAMPLEX
2021-09-14 15:45:20:0590,IMU,6,gx,gyration,NXSCK
2021-09-14 15:45:20:0590,IMU,-16,gy,gyration,NXSCK
2021-09-14 15:45:20:0590,IMU,-2,gz,gyration,NXSCK
2021-09-14 15:45:20:1200,IMU,-70,mx,magnet,NXSCK
2021-09-14 15:45:20:1200,IMU,69,my,magnet,NXSCK
2021-09-14 15:45:20:1200,IMU,-16,mz,magnet,NXSCK
2021-09-14 15:45:20:1430,sensor,422,a0,adc,NXSAMPLEX
2021-09-14 15:45:20:1430,sensor,10,a1,adc,NXSAMPLEX
2021-09-14 15:45:20:1430,sensor,114,a2,adc,NXSAMPLEX
2021-09-14 15:45:20:1800,sensor,885,a0,adc,NXSCK
2021-09-14 15:45:20:1800,sensor,114,a1,adc,NXSCK
2021-09-14 15:45:20:1800,sensor,190,a2,adc,NXSCK
2021-09-14 15:45:20:2020,IMU,104,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:20:2020,IMU,-907,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:20:2020,IMU,363,az,acceleration,NXSAMPLEX
2021-09-14 15:45:20:2390,IMU,-131,ax,acceleration,NXSCK
2021-09-14 15:45:20:2390,IMU,-435,ay,acceleration,NXSCK
2021-09-14 15:45:20:2390,IMU,893,az,acceleration,NXSCK
2021-09-14 15:45:20:2610,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 15:45:20:2610,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:20:2610,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:20:3220,IMU,-2196,mx,magnet,NXSAMPLEX
2021-09-14 15:45:20:3220,IMU,778,my,magnet,NXSAMPLEX
2021-09-14 15:45:20:3220,IMU,-4952,mz,magnet,NXSAMPLEX
2021-09-14 15:45:20:3830,sensor,427,a0,adc,NXSAMPLEX
2021-09-14 15:45:20:3830,sensor,7,a1,adc,NXSAMPLEX
2021-09-14 15:45:20:3830,sensor,70,a2,adc,NXSAMPLEX
2021-09-14 15:45:20:4190,IMU,6,gx,gyration,NXSCK
2021-09-14 15:45:20:4190,IMU,-15,gy,gyration,NXSCK
2021-09-14 15:45:20:4190,IMU,-2,gz,gyration,NXSCK
2021-09-14 15:45:20:4720,IMU,106,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:20:4720,IMU,-909,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:20:4720,IMU,368,az,acceleration,NXSAMPLEX
2021-09-14 15:45:20:4800,sensor,879,a0,adc,NXSCK
2021-09-14 15:45:20:4800,sensor,116,a1,adc,NXSCK
2021-09-14 15:45:20:4800,sensor,194,a2,adc,NXSCK
2021-09-14 15:45:20:5320,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 15:45:20:5320,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:20:5320,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:20:5920,IMU,-2215,mx,magnet,NXSAMPLEX
2021-09-14 15:45:20:5920,IMU,813,my,magnet,NXSAMPLEX
2021-09-14 15:45:20:5920,IMU,-4882,mz,magnet,NXSAMPLEX
2021-09-14 15:45:20:6300,IMU,-130,ax,acceleration,NXSCK
2021-09-14 15:45:20:6300,IMU,-434,ay,acceleration,NXSCK
2021-09-14 15:45:20:6300,IMU,892,az,acceleration,NXSCK
2021-09-14 15:45:20:6530,sensor,423,a0,adc,NXSAMPLEX
2021-09-14 15:45:20:6530,sensor,12,a1,adc,NXSAMPLEX
2021-09-14 15:45:20:6530,sensor,45,a2,adc,NXSAMPLEX
2021-09-14 15:45:20:6970,IMU,-70,mx,magnet,NXSCK
2021-09-14 15:45:20:6970,IMU,69,my,magnet,NXSCK
2021-09-14 15:45:20:6970,IMU,-16,mz,magnet,NXSCK
2021-09-14 15:45:20:7120,IMU,106,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:20:7120,IMU,-909,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:20:7120,IMU,369,az,acceleration,NXSAMPLEX
2021-09-14 15:45:20:7720,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 15:45:20:7720,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:20:7720,IMU,-12,gz,gyration,NXSAMPLEX
2021-09-14 15:45:20:8330,IMU,-2204,mx,magnet,NXSAMPLEX
2021-09-14 15:45:20:8330,IMU,814,my,magnet,NXSAMPLEX
2021-09-14 15:45:20:8330,IMU,-4980,mz,magnet,NXSAMPLEX
2021-09-14 15:45:20:8930,sensor,427,a0,adc,NXSAMPLEX
2021-09-14 15:45:20:8930,sensor,10,a1,adc,NXSAMPLEX
2021-09-14 15:45:20:8930,sensor,111,a2,adc,NXSAMPLEX
2021-09-14 15:45:20:9290,sensor,887,a0,adc,NXSCK
2021-09-14 15:45:20:9290,sensor,114,a1,adc,NXSCK
2021-09-14 15:45:20:9290,sensor,187,a2,adc,NXSCK
2021-09-14 15:45:20:9510,IMU,107,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:20:9510,IMU,-920,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:20:9510,IMU,369,az,acceleration,NXSAMPLEX
2021-09-14 15:45:20:9590,IMU,-70,mx,magnet,NXSCK
2021-09-14 15:45:20:9590,IMU,69,my,magnet,NXSCK
2021-09-14 15:45:20:9590,IMU,-16,mz,magnet,NXSCK
2021-09-14 15:45:21:0120,IMU,10,gx,gyration,NXSAMPLEX
2021-09-14 15:45:21:0120,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:21:0120,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:21:0490,sensor,883,a0,adc,NXSCK
2021-09-14 15:45:21:0490,sensor,115,a1,adc,NXSCK
2021-09-14 15:45:21:0490,sensor,187,a2,adc,NXSCK
2021-09-14 15:45:21:0710,IMU,-2163,mx,magnet,NXSAMPLEX
2021-09-14 15:45:21:0710,IMU,808,my,magnet,NXSAMPLEX
2021-09-14 15:45:21:0710,IMU,-4913,mz,magnet,NXSAMPLEX
2021-09-14 15:45:21:1620,sensor,426,a0,adc,NXSAMPLEX
2021-09-14 15:45:21:1620,sensor,9,a1,adc,NXSAMPLEX
2021-09-14 15:45:21:1620,sensor,74,a2,adc,NXSAMPLEX
2021-09-14 15:45:21:2220,IMU,100,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:21:2220,IMU,-871,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:21:2220,IMU,367,az,acceleration,NXSAMPLEX
2021-09-14 15:45:21:2290,IMU,-131,ax,acceleration,NXSCK
2021-09-14 15:45:21:2290,IMU,-433,ay,acceleration,NXSCK
2021-09-14 15:45:21:2290,IMU,895,az,acceleration,NXSCK
2021-09-14 15:45:21:2820,IMU,13,gx,gyration,NXSAMPLEX
2021-09-14 15:45:21:2820,IMU,-12,gy,gyration,NXSAMPLEX
2021-09-14 15:45:21:2820,IMU,-10,gz,gyration,NXSAMPLEX
2021-09-14 15:45:21:3200,IMU,-70,mx,magnet,NXSCK
2021-09-14 15:45:21:3200,IMU,70,my,magnet,NXSCK
2021-09-14 15:45:21:3200,IMU,-16,mz,magnet,NXSCK
2021-09-14 15:45:21:3430,IMU,-2177,mx,magnet,NXSAMPLEX
2021-09-14 15:45:21:3430,IMU,739,my,magnet,NXSAMPLEX
2021-09-14 15:45:21:3430,IMU,-4910,mz,magnet,NXSAMPLEX
2021-09-14 15:45:21:4030,sensor,427,a0,adc,NXSAMPLEX
2021-09-14 15:45:21:4030,sensor,6,a1,adc,NXSAMPLEX
2021-09-14 15:45:21:4030,sensor,50,a2,adc,NXSAMPLEX
2021-09-14 15:45:21:4480,IMU,-132,ax,acceleration,NXSCK
2021-09-14 15:45:21:4480,IMU,-433,ay,acceleration,NXSCK
2021-09-14 15:45:21:4480,IMU,894,az,acceleration,NXSCK
2021-09-14 15:45:21:4620,IMU,105,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:21:4620,IMU,-912,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:21:4620,IMU,363,az,acceleration,NXSAMPLEX
2021-09-14 15:45:21:5230,IMU,6,gx,gyration,NXSAMPLEX
2021-09-14 15:45:21:5230,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:21:5230,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:21:5310,IMU,6,gx,gyration,NXSCK
2021-09-14 15:45:21:5310,IMU,-15,gy,gyration,NXSCK
2021-09-14 15:45:21:5310,IMU,-2,gz,gyration,NXSCK
2021-09-14 15:45:21:5830,IMU,-2137,mx,magnet,NXSAMPLEX
2021-09-14 15:45:21:5830,IMU,774,my,magnet,NXSAMPLEX
2021-09-14 15:45:21:5830,IMU,-4899,mz,magnet,NXSAMPLEX
2021-09-14 15:45:21:6200,sensor,883,a0,adc,NXSCK
2021-09-14 15:45:21:6200,sensor,120,a1,adc,NXSCK
2021-09-14 15:45:21:6200,sensor,191,a2,adc,NXSCK
2021-09-14 15:45:21:6570,sensor,428,a0,adc,NXSAMPLEX
2021-09-14 15:45:21:6570,sensor,0,a1,adc,NXSAMPLEX
2021-09-14 15:45:21:6570,sensor,110,a2,adc,NXSAMPLEX
2021-09-14 15:45:21:6790,IMU,-132,ax,acceleration,NXSCK
2021-09-14 15:45:21:6790,IMU,-435,ay,acceleration,NXSCK
2021-09-14 15:45:21:6790,IMU,892,az,acceleration,NXSCK
2021-09-14 15:45:21:7010,IMU,109,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:21:7010,IMU,-910,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:21:7010,IMU,374,az,acceleration,NXSAMPLEX
2021-09-14 15:45:21:7390,IMU,6,gx,gyration,NXSCK
2021-09-14 15:45:21:7390,IMU,-15,gy,gyration,NXSCK
2021-09-14 15:45:21:7390,IMU,-2,gz,gyration,NXSCK
2021-09-14 15:45:21:7610,IMU,11,gx,gyration,NXSAMPLEX
2021-09-14 15:45:21:7610,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:21:7610,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:21:8220,IMU,-2136,mx,magnet,NXSAMPLEX
2021-09-14 15:45:21:8220,IMU,799,my,magnet,NXSAMPLEX
2021-09-14 15:45:21:8220,IMU,-4939,mz,magnet,NXSAMPLEX
2021-09-14 15:45:21:8300,IMU,-70,mx,magnet,NXSCK
2021-09-14 15:45:21:8300,IMU,69,my,magnet,NXSCK
2021-09-14 15:45:21:8300,IMU,-15,mz,magnet,NXSCK
2021-09-14 15:45:21:8840,sensor,423,a0,adc,NXSAMPLEX
2021-09-14 15:45:21:8840,sensor,9,a1,adc,NXSAMPLEX
2021-09-14 15:45:21:8840,sensor,73,a2,adc,NXSAMPLEX
2021-09-14 15:45:21:9190,sensor,890,a0,adc,NXSCK
2021-09-14 15:45:21:9190,sensor,118,a1,adc,NXSCK
2021-09-14 15:45:21:9190,sensor,193,a2,adc,NXSCK
2021-09-14 15:45:21:9410,IMU,104,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:21:9410,IMU,-893,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:21:9410,IMU,363,az,acceleration,NXSAMPLEX
2021-09-14 15:45:21:9490,IMU,-131,ax,acceleration,NXSCK
2021-09-14 15:45:21:9490,IMU,-436,ay,acceleration,NXSCK
2021-09-14 15:45:21:9490,IMU,892,az,acceleration,NXSCK
2021-09-14 15:45:22:0020,IMU,11,gx,gyration,NXSAMPLEX
2021-09-14 15:45:22:0020,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:22:0020,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:22:0620,IMU,-2164,mx,magnet,NXSAMPLEX
2021-09-14 15:45:22:0620,IMU,769,my,magnet,NXSAMPLEX
2021-09-14 15:45:22:0620,IMU,-4920,mz,magnet,NXSAMPLEX
2021-09-14 15:45:22:0700,IMU,5,gx,gyration,NXSCK
2021-09-14 15:45:22:0700,IMU,-15,gy,gyration,NXSCK
2021-09-14 15:45:22:0700,IMU,-2,gz,gyration,NXSCK
2021-09-14 15:45:22:1230,sensor,433,a0,adc,NXSAMPLEX
2021-09-14 15:45:22:1230,sensor,9,a1,adc,NXSAMPLEX
2021-09-14 15:45:22:1230,sensor,75,a2,adc,NXSAMPLEX
2021-09-14 15:45:22:1580,sensor,890,a0,adc,NXSCK
2021-09-14 15:45:22:1580,sensor,117,a1,adc,NXSCK
2021-09-14 15:45:22:1580,sensor,194,a2,adc,NXSCK
2021-09-14 15:45:22:1810,IMU,106,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:22:1810,IMU,-917,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:22:1810,IMU,371,az,acceleration,NXSAMPLEX
2021-09-14 15:45:22:2410,IMU,8,gx,gyration,NXSAMPLEX
2021-09-14 15:45:22:2410,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:22:2410,IMU,-12,gz,gyration,NXSAMPLEX
2021-09-14 15:45:22:2490,IMU,-131,ax,acceleration,NXSCK
2021-09-14 15:45:22:2490,IMU,-431,ay,acceleration,NXSCK
2021-09-14 15:45:22:2490,IMU,889,az,acceleration,NXSCK
2021-09-14 15:45:22:3020,IMU,-2154,mx,magnet,NXSAMPLEX
2021-09-14 15:45:22:3020,IMU,792,my,magnet,NXSAMPLEX
2021-09-14 15:45:22:3020,IMU,-4985,mz,magnet,NXSAMPLEX
2021-09-14 15:45:22:3410,IMU,-70,mx,magnet,NXSCK
2021-09-14 15:45:22:3410,IMU,69,my,magnet,NXSCK
2021-09-14 15:45:22:3410,IMU,-15,mz,magnet,NXSCK
2021-09-14 15:45:22:3630,sensor,432,a0,adc,NXSAMPLEX
2021-09-14 15:45:22:3630,sensor,4,a1,adc,NXSAMPLEX
2021-09-14 15:45:22:3630,sensor,113,a2,adc,NXSAMPLEX
2021-09-14 15:45:22:4060,sensor,885,a0,adc,NXSCK
2021-09-14 15:45:22:4060,sensor,117,a1,adc,NXSCK
2021-09-14 15:45:22:4060,sensor,198,a2,adc,NXSCK
2021-09-14 15:45:22:4230,IMU,101,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:22:4230,IMU,-900,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:22:4230,IMU,356,az,acceleration,NXSAMPLEX
2021-09-14 15:45:22:4820,IMU,8,gx,gyration,NXSAMPLEX
2021-09-14 15:45:22:4820,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:22:4820,IMU,-10,gz,gyration,NXSAMPLEX
2021-09-14 15:45:22:5420,IMU,-2155,mx,magnet,NXSAMPLEX
2021-09-14 15:45:22:5420,IMU,716,my,magnet,NXSAMPLEX
2021-09-14 15:45:22:5420,IMU,-4911,mz,magnet,NXSAMPLEX
2021-09-14 15:45:22:6020,sensor,424,a0,adc,NXSAMPLEX
2021-09-14 15:45:22:6020,sensor,3,a1,adc,NXSAMPLEX
2021-09-14 15:45:22:6020,sensor,42,a2,adc,NXSAMPLEX
2021-09-14 15:45:22:6390,IMU,-129,ax,acceleration,NXSCK
2021-09-14 15:45:22:6390,IMU,-432,ay,acceleration,NXSCK
2021-09-14 15:45:22:6390,IMU,892,az,acceleration,NXSCK
2021-09-14 15:45:22:6610,IMU,108,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:22:6610,IMU,-926,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:22:6610,IMU,370,az,acceleration,NXSAMPLEX
2021-09-14 15:45:22:7230,IMU,7,gx,gyration,NXSAMPLEX
2021-09-14 15:45:22:7230,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:22:7230,IMU,-12,gz,gyration,NXSAMPLEX
2021-09-14 15:45:22:7830,IMU,-2170,mx,magnet,NXSAMPLEX
2021-09-14 15:45:22:7830,IMU,774,my,magnet,NXSAMPLEX
2021-09-14 15:45:22:7830,IMU,-4907,mz,magnet,NXSAMPLEX
2021-09-14 15:45:22:7900,IMU,-133,ax,acceleration,NXSCK
2021-09-14 15:45:22:7900,IMU,-438,ay,acceleration,NXSCK
2021-09-14 15:45:22:7900,IMU,891,az,acceleration,NXSCK
2021-09-14 15:45:22:8440,sensor,432,a0,adc,NXSAMPLEX
2021-09-14 15:45:22:8440,sensor,8,a1,adc,NXSAMPLEX
2021-09-14 15:45:22:8440,sensor,116,a2,adc,NXSAMPLEX
2021-09-14 15:45:22:9020,IMU,108,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:22:9020,IMU,-924,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:22:9020,IMU,369,az,acceleration,NXSAMPLEX
2021-09-14 15:45:22:9090,IMU,-70,mx,magnet,NXSCK
2021-09-14 15:45:22:9090,IMU,70,my,magnet,NXSCK
2021-09-14 15:45:22:9090,IMU,-15,mz,magnet,NXSCK
2021-09-14 15:45:22:9630,IMU,7,gx,gyration,NXSAMPLEX
2021-09-14 15:45:22:9630,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:22:9630,IMU,-12,gz,gyration,NXSAMPLEX
2021-09-14 15:45:22:9720,sensor,883,a0,adc,NXSCK
2021-09-14 15:45:22:9720,sensor,113,a1,adc,NXSCK
2021-09-14 15:45:22:9720,sensor,200,a2,adc,NXSCK
2021-09-14 15:45:23:0220,IMU,-2178,mx,magnet,NXSAMPLEX
2021-09-14 15:45:23:0220,IMU,744,my,magnet,NXSAMPLEX
