#,firmware,0.0.1,0.0.1,
#,devices,NXSID007,NXSAMPLEX,
#,product types,SLEEVE,SLEEVE,
#,data,1.0.0
#,username,Basdeo05
#,platform,iOS

time,measurement,value,field,type,device
2021-09-14 11:51:50:8320,sensor,9,a1,adc,NXSAMPLEX
2021-09-14 11:51:50:8320,sensor,84,a2,adc,NXSAMPLEX
2021-09-14 11:51:50:8900,IMU,-253,ax,acceleration,NXSAMPLEX
2021-09-14 11:51:50:8900,IMU,-65,ay,acceleration,NXSAMPLEX
2021-09-14 11:51:50:8900,IMU,937,az,acceleration,NXSAMPLEX
2021-09-14 11:51:50:9510,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 11:51:50:9510,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 11:51:50:9510,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 11:51:51:0130,IMU,-634,mx,magnet,NXSAMPLEX
2021-09-14 11:51:51:0130,IMU,-2623,my,magnet,NXSAMPLEX
2021-09-14 11:51:51:0130,IMU,-6480,mz,magnet,NXSAMPLEX
2021-09-14 11:51:51:0710,sensor,863,a0,adc,NXSAMPLEX
2021-09-14 11:51:51:0710,sensor,9,a1,adc,NXSAMPLEX
2021-09-14 11:51:51:0710,sensor,71,a2,adc,NXSAMPLEX
2021-09-14 11:51:51:1300,IMU,-254,ax,acceleration,NXSAMPLEX
2021-09-14 11:51:51:1300,IMU,-65,ay,acceleration,NXSAMPLEX
2021-09-14 11:51:51:1300,IMU,937,az,acceleration,NXSAMPLEX
2021-09-14 11:51:51:1900,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 11:51:51:1900,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 11:51:51:1900,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 11:51:51:2520,IMU,-670,mx,magnet,NXSAMPLEX
2021-09-14 11:51:51:2520,IMU,-2610,my,magnet,NXSAMPLEX
2021-09-14 11:51:51:2520,IMU,-6492,mz,magnet,NXSAMPLEX
2021-09-14 11:51:51:3120,sensor,859,a0,adc,NXSAMPLEX
2021-09-14 11:51:51:3120,sensor,6,a1,adc,NXSAMPLEX
2021-09-14 11:51:51:3120,sensor,63,a2,adc,NXSAMPLEX
2021-09-14 11:51:51:3700,IMU,-253,ax,acceleration,NXSAMPLEX
2021-09-14 11:51:51:3700,IMU,-66,ay,acceleration,NXSAMPLEX
2021-09-14 11:51:51:3700,IMU,938,az,acceleration,NXSAMPLEX
2021-09-14 11:51:51:4310,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 11:51:51:4310,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 11:51:51:4310,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 11:51:51:5220,IMU,-691,mx,magnet,NXSAMPLEX
2021-09-14 11:51:51:5220,IMU,-2607,my,magnet,NXSAMPLEX
2021-09-14 11:51:51:5220,IMU,-6457,mz,magnet,NXSAMPLEX
2021-09-14 11:51:51:5820,sensor,859,a0,adc,NXSAMPLEX
2021-09-14 11:51:51:5820,sensor,8,a1,adc,NXSAMPLEX
2021-09-14 11:51:51:5820,sensor,79,a2,adc,NXSAMPLEX
2021-09-14 11:51:51:6400,IMU,-253,ax,acceleration,NXSAMPLEX
2021-09-14 11:51:51:6400,IMU,-65,ay,acceleration,NXSAMPLEX
2021-09-14 11:51:51:6400,IMU,937,az,acceleration,NXSAMPLEX
2021-09-14 11:51:51:7010,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 11:51:51:7010,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 11:51:51:7010,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 11:51:51:7620,IMU,-682,mx,magnet,NXSAMPLEX
2021-09-14 11:51:51:7620,IMU,-2611,my,magnet,NXSAMPLEX
2021-09-14 11:51:51:7620,IMU,-6464,mz,magnet,NXSAMPLEX
2021-09-14 11:51:51:8220,sensor,860,a0,adc,NXSAMPLEX
2021-09-14 11:51:51:8220,sensor,7,a1,adc,NXSAMPLEX
2021-09-14 11:51:51:8220,sensor,79,a2,adc,NXSAMPLEX
2021-09-14 11:51:51:8800,IMU,-256,ax,acceleration,NXSAMPLEX
2021-09-14 11:51:51:8800,IMU,-66,ay,acceleration,NXSAMPLEX
2021-09-14 11:51:51:8800,IMU,939,az,acceleration,NXSAMPLEX
2021-09-14 11:51:51:9410,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 11:51:51:9410,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 11:51:51:9410,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 11:51:52:0020,IMU,-685,mx,magnet,NXSAMPLEX
2021-09-14 11:51:52:0020,IMU,-2591,my,magnet,NXSAMPLEX
2021-09-14 11:51:52:0020,IMU,-6454,mz,magnet,NXSAMPLEX
2021-09-14 11:51:52:0610,sensor,860,a0,adc,NXSAMPLEX
2021-09-14 11:51:52:0610,sensor,9,a1,adc,NXSAMPLEX
2021-09-14 11:51:52:0610,sensor,66,a2,adc,NXSAMPLEX
2021-09-14 11:51:52:1200,IMU,-252,ax,acceleration,NXSAMPLEX
2021-09-14 11:51:52:1200,IMU,-66,ay,acceleration,NXSAMPLEX
2021-09-14 11:51:52:1200,IMU,937,az,acceleration,NXSAMPLEX
2021-09-14 11:51:52:1810,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 11:51:52:1810,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 11:51:52:1810,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 11:51:52:2420,IMU,-671,mx,magnet,NXSAMPLEX
2021-09-14 11:51:52:2420,IMU,-2560,my,magnet,NXSAMPLEX
2021-09-14 11:51:52:2420,IMU,-6462,mz,magnet,NXSAMPLEX
2021-09-14 11:51:52:3020,sensor,854,a0,adc,NXSAMPLEX
2021-09-14 11:51:52:3020,sensor,6,a1,adc,NXSAMPLEX
2021-09-14 11:51:52:3020,sensor,79,a2,adc,NXSAMPLEX
2021-09-14 11:51:52:3610,IMU,-255,ax,acceleration,NXSAMPLEX
2021-09-14 11:51:52:3610,IMU,-65,ay,acceleration,NXSAMPLEX
2021-09-14 11:51:52:3610,IMU,937,az,acceleration,NXSAMPLEX
2021-09-14 11:51:52:4210,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 11:51:52:4210,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 11:51:52:4210,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 11:51:52:4820,IMU,-699,mx,magnet,NXSAMPLEX
2021-09-14 11:51:52:4820,IMU,-2584,my,magnet,NXSAMPLEX
2021-09-14 11:51:52:4820,IMU,-6399,mz,magnet,NXSAMPLEX
2021-09-14 11:51:52:5420,sensor,859,a0,adc,NXSAMPLEX
2021-09-14 11:51:52:5420,sensor,8,a1,adc,NXSAMPLEX
2021-09-14 11:51:52:5420,sensor,70,a2,adc,NXSAMPLEX
2021-09-14 11:51:52:6000,IMU,-255,ax,acceleration,NXSAMPLEX
2021-09-14 11:51:52:6000,IMU,-66,ay,acceleration,NXSAMPLEX
2021-09-14 11:51:52:6000,IMU,939,az,acceleration,NXSAMPLEX
2021-09-14 11:51:52:6610,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 11:51:52:6610,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 11:51:52:6610,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 11:51:52:7220,IMU,-643,mx,magnet,NXSAMPLEX
2021-09-14 11:51:52:7220,IMU,-2610,my,magnet,NXSAMPLEX
2021-09-14 11:51:52:7220,IMU,-6444,mz,magnet,NXSAMPLEX
2021-09-14 11:51:52:7820,sensor,864,a0,adc,NXSAMPLEX
2021-09-14 11:51:52:7820,sensor,11,a1,adc,NXSAMPLEX
2021-09-14 11:51:52:7820,sensor,76,a2,adc,NXSAMPLEX
2021-09-14 11:51:52:8410,IMU,-254,ax,acceleration,NXSAMPLEX
2021-09-14 11:51:52:8410,IMU,-66,ay,acceleration,NXSAMPLEX
2021-09-14 11:51:52:8410,IMU,937,az,acceleration,NXSAMPLEX
2021-09-14 11:51:52:9010,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 11:51:52:9010,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 11:51:52:9010,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 11:51:52:9610,IMU,-667,mx,magnet,NXSAMPLEX
2021-09-14 11:51:52:9610,IMU,-2591,my,magnet,NXSAMPLEX
2021-09-14 11:51:52:9610,IMU,-6401,mz,magnet,NXSAMPLEX
2021-09-14 11:51:53:0200,sensor,861,a0,adc,NXSAMPLEX
2021-09-14 11:51:53:0200,sensor,14,a1,adc,NXSAMPLEX
2021-09-14 11:51:53:0200,sensor,83,a2,adc,NXSAMPLEX
2021-09-14 11:51:53:0800,IMU,-254,ax,acceleration,NXSAMPLEX
2021-09-14 11:51:53:0800,IMU,-66,ay,acceleration,NXSAMPLEX
2021-09-14 11:51:53:0800,IMU,939,az,acceleration,NXSAMPLEX
2021-09-14 11:51:53:1400,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 11:51:53:1400,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 11:51:53:1400,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 11:51:53:2010,IMU,-665,mx,magnet,NXSAMPLEX
2021-09-14 11:51:53:2010,IMU,-2603,my,magnet,NXSAMPLEX
2021-09-14 11:51:53:2010,IMU,-6372,mz,magnet,NXSAMPLEX
2021-09-14 11:51:53:2600,sensor,857,a0,adc,NXSAMPLEX
2021-09-14 11:51:53:2600,sensor,7,a1,adc,NXSAMPLEX
2021-09-14 11:51:53:2600,sensor,63,a2,adc,NXSAMPLEX
2021-09-14 11:51:53:3510,IMU,-255,ax,acceleration,NXSAMPLEX
2021-09-14 11:51:53:3510,IMU,-67,ay,acceleration,NXSAMPLEX
2021-09-14 11:51:53:3510,IMU,941,az,acceleration,NXSAMPLEX
2021-09-14 11:51:53:4100,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 11:51:53:4100,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 11:51:53:4100,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 11:51:53:4720,IMU,-679,mx,magnet,NXSAMPLEX
2021-09-14 11:51:53:4720,IMU,-2623,my,magnet,NXSAMPLEX
2021-09-14 11:51:53:4720,IMU,-6334,mz,magnet,NXSAMPLEX
2021-09-14 11:51:53:5320,sensor,858,a0,adc,NXSAMPLEX
2021-09-14 11:51:53:5320,sensor,8,a1,adc,NXSAMPLEX
2021-09-14 11:51:53:5320,sensor,76,a2,adc,NXSAMPLEX
2021-09-14 11:51:53:5910,IMU,-253,ax,acceleration,NXSAMPLEX
2021-09-14 11:51:53:5910,IMU,-63,ay,acceleration,NXSAMPLEX
2021-09-14 11:51:53:5910,IMU,937,az,acceleration,NXSAMPLEX
2021-09-14 11:51:53:6510,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 11:51:53:6510,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 11:51:53:6510,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 11:51:53:7120,IMU,-680,mx,magnet,NXSAMPLEX
2021-09-14 11:51:53:7120,IMU,-2597,my,magnet,NXSAMPLEX
2021-09-14 11:51:53:7120,IMU,-6355,mz,magnet,NXSAMPLEX
2021-09-14 11:51:53:7720,sensor,865,a0,adc,NXSAMPLEX
2021-09-14 11:51:53:7720,sensor,9,a1,adc,NXSAMPLEX
2021-09-14 11:51:53:7720,sensor,81,a2,adc,NXSAMPLEX
2021-09-14 11:51:53:8300,IMU,-254,ax,acceleration,NXSAMPLEX
2021-09-14 11:51:53:8300,IMU,-67,ay,acceleration,NXSAMPLEX
2021-09-14 11:51:53:8300,IMU,938,az,acceleration,NXSAMPLEX
2021-09-14 11:51:53:8910,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 11:51:53:8910,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 11:51:53:8910,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 11:51:53:9520,IMU,-696,mx,magnet,NXSAMPLEX
2021-09-14 11:51:53:9520,IMU,-2591,my,magnet,NXSAMPLEX
2021-09-14 11:51:53:9520,IMU,-6390,mz,magnet,NXSAMPLEX
2021-09-14 11:51:54:0110,sensor,868,a0,adc,NXSAMPLEX
2021-09-14 11:51:54:0110,sensor,5,a1,adc,NXSAMPLEX
2021-09-14 11:51:54:0110,sensor,66,a2,adc,NXSAMPLEX
2021-09-14 11:51:54:0700,IMU,-253,ax,acceleration,NXSAMPLEX
2021-09-14 11:51:54:0700,IMU,-64,ay,acceleration,NXSAMPLEX
2021-09-14 11:51:54:0700,IMU,938,az,acceleration,NXSAMPLEX
2021-09-14 11:51:54:1310,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 11:51:54:1310,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 11:51:54:1310,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 11:51:54:1930,IMU,-637,mx,magnet,NXSAMPLEX
2021-09-14 11:51:54:1930,IMU,-2599,my,magnet,NXSAMPLEX
2021-09-14 11:51:54:1930,IMU,-6422,mz,magnet,NXSAMPLEX
2021-09-14 11:51:54:2520,sensor,859,a0,adc,NXSAMPLEX
2021-09-14 11:51:54:2520,sensor,7,a1,adc,NXSAMPLEX
2021-09-14 11:51:54:2520,sensor,80,a2,adc,NXSAMPLEX
2021-09-14 11:51:54:3100,IMU,-254,ax,acceleration,NXSAMPLEX
2021-09-14 11:51:54:3100,IMU,-65,ay,acceleration,NXSAMPLEX
2021-09-14 11:51:54:3100,IMU,937,az,acceleration,NXSAMPLEX
2021-09-14 11:51:54:3710,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 11:51:54:3710,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 11:51:54:3710,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 11:51:54:4320,IMU,-642,mx,magnet,NXSAMPLEX
2021-09-14 11:51:54:4320,IMU,-2632,my,magnet,NXSAMPLEX
2021-09-14 11:51:54:4320,IMU,-6421,mz,magnet,NXSAMPLEX
2021-09-14 11:51:54:4920,sensor,855,a0,adc,NXSAMPLEX
2021-09-14 11:51:54:4920,sensor,2,a1,adc,NXSAMPLEX
2021-09-14 11:51:54:4920,sensor,74,a2,adc,NXSAMPLEX
2021-09-14 11:51:54:5500,IMU,-253,ax,acceleration,NXSAMPLEX
2021-09-14 11:51:54:5500,IMU,-65,ay,acceleration,NXSAMPLEX
2021-09-14 11:51:54:5500,IMU,936,az,acceleration,NXSAMPLEX
2021-09-14 11:51:54:6110,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 11:51:54:6110,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 11:51:54:6110,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 11:51:54:6720,IMU,-662,mx,magnet,NXSAMPLEX
2021-09-14 11:51:54:6720,IMU,-2586,my,magnet,NXSAMPLEX
2021-09-14 11:51:54:6720,IMU,-6637,mz,magnet,NXSAMPLEX
2021-09-14 11:51:54:7320,sensor,857,a0,adc,NXSAMPLEX
2021-09-14 11:51:54:7320,sensor,7,a1,adc,NXSAMPLEX
2021-09-14 11:51:54:7320,sensor,67,a2,adc,NXSAMPLEX
2021-09-14 11:51:54:7910,IMU,-255,ax,acceleration,NXSAMPLEX
2021-09-14 11:51:54:7910,IMU,-64,ay,acceleration,NXSAMPLEX
2021-09-14 11:51:54:7910,IMU,938,az,acceleration,NXSAMPLEX
2021-09-14 11:51:54:8510,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 11:51:54:8510,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 11:51:54:8510,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 11:51:54:9120,IMU,-699,mx,magnet,NXSAMPLEX
2021-09-14 11:51:54:9120,IMU,-2599,my,magnet,NXSAMPLEX
2021-09-14 11:51:54:9120,IMU,-6400,mz,magnet,NXSAMPLEX
2021-09-14 11:51:54:9720,sensor,809,a0,adc,NXSAMPLEX
2021-09-14 11:51:54:9720,sensor,9,a1,adc,NXSAMPLEX
2021-09-14 11:51:54:9720,sensor,82,a2,adc,NXSAMPLEX
2021-09-14 11:51:55:0300,IMU,-237,ax,acceleration,NXSAMPLEX
2021-09-14 11:51:55:0300,IMU,-82,ay,acceleration,NXSAMPLEX
2021-09-14 11:51:55:0300,IMU,932,az,acceleration,NXSAMPLEX
2021-09-14 11:51:55:0900,IMU,7,gx,gyration,NXSAMPLEX
2021-09-14 11:51:55:0900,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 11:51:55:0900,IMU,-18,gz,gyration,NXSAMPLEX
2021-09-14 11:51:55:1520,IMU,-656,mx,magnet,NXSAMPLEX
2021-09-14 11:51:55:1520,IMU,-2609,my,magnet,NXSAMPLEX
2021-09-14 11:51:55:1520,IMU,-6430,mz,magnet,NXSAMPLEX
2021-09-14 11:51:55:2120,sensor,960,a0,adc,NXSAMPLEX
2021-09-14 11:51:55:2120,sensor,0,a1,adc,NXSAMPLEX
2021-09-14 11:51:55:2120,sensor,61,a2,adc,NXSAMPLEX
2021-09-14 11:51:55:2700,IMU,-254,ax,acceleration,NXSAMPLEX
2021-09-14 11:51:55:2700,IMU,-65,ay,acceleration,NXSAMPLEX
2021-09-14 11:51:55:2700,IMU,938,az,acceleration,NXSAMPLEX
2021-09-14 11:51:55:3310,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 11:51:55:3310,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 11:51:55:3310,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 11:51:55:3920,IMU,-679,mx,magnet,NXSAMPLEX
2021-09-14 11:51:55:3920,IMU,-2571,my,magnet,NXSAMPLEX
2021-09-14 11:51:55:3920,IMU,-6381,mz,magnet,NXSAMPLEX
2021-09-14 11:51:55:4520,sensor,1007,a0,adc,NXSAMPLEX
2021-09-14 11:51:55:4520,sensor,7,a1,adc,NXSAMPLEX
2021-09-14 11:51:55:4520,sensor,79,a2,adc,NXSAMPLEX
2021-09-14 11:51:55:5100,IMU,-255,ax,acceleration,NXSAMPLEX
2021-09-14 11:51:55:5100,IMU,-68,ay,acceleration,NXSAMPLEX
2021-09-14 11:51:55:5100,IMU,940,az,acceleration,NXSAMPLEX
2021-09-14 11:51:55:5710,IMU,10,gx,gyration,NXSAMPLEX
2021-09-14 11:51:55:5710,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 11:51:55:5710,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 11:51:55:6320,IMU,-660,mx,magnet,NXSAMPLEX
2021-09-14 11:51:55:6320,IMU,-2574,my,magnet,NXSAMPLEX
2021-09-14 11:51:55:6320,IMU,-6457,mz,magnet,NXSAMPLEX
2021-09-14 11:51:55:6920,sensor,1014,a0,adc,NXSAMPLEX
2021-09-14 11:51:55:6920,sensor,6,a1,adc,NXSAMPLEX
2021-09-14 11:51:55:6920,sensor,71,a2,adc,NXSAMPLEX
2021-09-14 11:51:55:7500,IMU,-252,ax,acceleration,NXSAMPLEX
2021-09-14 11:51:55:7500,IMU,-67,ay,acceleration,NXSAMPLEX
2021-09-14 11:51:55:7500,IMU,938,az,acceleration,NXSAMPLEX
2021-09-14 11:51:55:8110,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 11:51:55:8110,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 11:51:55:8110,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 11:51:55:8720,IMU,-678,mx,magnet,NXSAMPLEX
2021-09-14 11:51:55:8720,IMU,-2629,my,magnet,NXSAMPLEX
2021-09-14 11:51:55:8720,IMU,-6405,mz,magnet,NXSAMPLEX
2021-09-14 11:51:55:9320,sensor,983,a0,adc,NXSAMPLEX
2021-09-14 11:51:55:9320,sensor,1,a1,adc,NXSAMPLEX
2021-09-14 11:51:55:9320,sensor,72,a2,adc,NXSAMPLEX
2021-09-14 11:51:55:9910,IMU,-255,ax,acceleration,NXSAMPLEX
2021-09-14 11:51:55:9910,IMU,-66,ay,acceleration,NXSAMPLEX
2021-09-14 11:51:55:9910,IMU,939,az,acceleration,NXSAMPLEX
2021-09-14 11:51:56:0500,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 11:51:56:0500,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 11:51:56:0500,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 11:51:56:1120,IMU,-681,mx,magnet,NXSAMPLEX
2021-09-14 11:51:56:1120,IMU,-2615,my,magnet,NXSAMPLEX
2021-09-14 11:51:56:1120,IMU,-6432,mz,magnet,NXSAMPLEX
2021-09-14 11:51:56:1720,sensor,1038,a0,adc,NXSAMPLEX
2021-09-14 11:51:56:1720,sensor,12,a1,adc,NXSAMPLEX
2021-09-14 11:51:56:1720,sensor,84,a2,adc,NXSAMPLEX
2021-09-14 11:51:56:2310,IMU,-252,ax,acceleration,NXSAMPLEX
2021-09-14 11:51:56:2310,IMU,-67,ay,acceleration,NXSAMPLEX
2021-09-14 11:51:56:2310,IMU,936,az,acceleration,NXSAMPLEX
2021-09-14 11:51:56:2910,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 11:51:56:2910,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 11:51:56:2910,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 11:51:56:3520,IMU,-691,mx,magnet,NXSAMPLEX
2021-09-14 11:51:56:3520,IMU,-2609,my,magnet,NXSAMPLEX
2021-09-14 11:51:56:3520,IMU,-6408,mz,magnet,NXSAMPLEX
2021-09-14 11:51:56:4120,sensor,1053,a0,adc,NXSAMPLEX
2021-09-14 11:51:56:4120,sensor,9,a1,adc,NXSAMPLEX
2021-09-14 11:51:56:4120,sensor,60,a2,adc,NXSAMPLEX
2021-09-14 11:51:56:5020,IMU,-253,ax,acceleration,NXSAMPLEX
2021-09-14 11:51:56:5020,IMU,-68,ay,acceleration,NXSAMPLEX
2021-09-14 11:51:56:5020,IMU,938,az,acceleration,NXSAMPLEX
2021-09-14 11:51:56:5610,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 11:51:56:5610,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 11:51:56:5610,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 11:51:56:6220,IMU,-675,mx,magnet,NXSAMPLEX
2021-09-14 11:51:56:6220,IMU,-2605,my,magnet,NXSAMPLEX
2021-09-14 11:51:56:6220,IMU,-6415,mz,magnet,NXSAMPLEX
2021-09-14 11:51:56:6820,sensor,1050,a0,adc,NXSAMPLEX
2021-09-14 11:51:56:6820,sensor,6,a1,adc,NXSAMPLEX
2021-09-14 11:51:56:6820,sensor,59,a2,adc,NXSAMPLEX
2021-09-14 11:51:56:7400,IMU,-254,ax,acceleration,NXSAMPLEX
2021-09-14 11:51:56:7400,IMU,-69,ay,acceleration,NXSAMPLEX
2021-09-14 11:51:56:7400,IMU,937,az,acceleration,NXSAMPLEX
2021-09-14 11:51:56:8010,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 11:51:56:8010,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 11:51:56:8010,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 11:51:56:8620,IMU,-652,mx,magnet,NXSAMPLEX
2021-09-14 11:51:56:8620,IMU,-2603,my,magnet,NXSAMPLEX
2021-09-14 11:51:56:8620,IMU,-6392,mz,magnet,NXSAMPLEX
2021-09-14 11:51:56:9220,sensor,1056,a0,adc,NXSAMPLEX
2021-09-14 11:51:56:9220,sensor,11,a1,adc,NXSAMPLEX
2021-09-14 11:51:56:9220,sensor,77,a2,adc,NXSAMPLEX
2021-09-14 11:51:56:9800,IMU,-254,ax,acceleration,NXSAMPLEX
2021-09-14 11:51:56:9800,IMU,-65,ay,acceleration,NXSAMPLEX
2021-09-14 11:51:56:9800,IMU,941,az,acceleration,NXSAMPLEX
2021-09-14 11:51:57:0400,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 11:51:57:0400,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 11:51:57:0400,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 11:51:57:1020,IMU,-678,mx,magnet,NXSAMPLEX
2021-09-14 11:51:57:1020,IMU,-2584,my,magnet,NXSAMPLEX
2021-09-14 11:51:57:1020,IMU,-6392,mz,magnet,NXSAMPLEX
2021-09-14 11:51:57:1620,sensor,1060,a0,adc,NXSAMPLEX
2021-09-14 11:51:57:1620,sensor,12,a1,adc,NXSAMPLEX
2021-09-14 11:51:57:1620,sensor,63,a2,adc,NXSAMPLEX
2021-09-14 11:51:57:2210,IMU,-254,ax,acceleration,NXSAMPLEX
2021-09-14 11:51:57:2210,IMU,-68,ay,acceleration,NXSAMPLEX
2021-09-14 11:51:57:2210,IMU,939,az,acceleration,NXSAMPLEX
2021-09-14 11:51:57:2810,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 11:51:57:2810,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 11:51:57:2810,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 11:51:57:3420,IMU,-639,mx,magnet,NXSAMPLEX
2021-09-14 11:51:57:3420,IMU,-2595,my,magnet,NXSAMPLEX
2021-09-14 11:51:57:3420,IMU,-6397,mz,magnet,NXSAMPLEX
2021-09-14 11:51:57:4020,sensor,1057,a0,adc,NXSAMPLEX
2021-09-14 11:51:57:4020,sensor,16,a1,adc,NXSAMPLEX
2021-09-14 11:51:57:4020,sensor,76,a2,adc,NXSAMPLEX
2021-09-14 11:51:57:4610,IMU,-254,ax,acceleration,NXSAMPLEX
2021-09-14 11:51:57:4610,IMU,-66,ay,acceleration,NXSAMPLEX
2021-09-14 11:51:57:4610,IMU,937,az,acceleration,NXSAMPLEX
2021-09-14 11:51:57:5210,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 11:51:57:5210,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 11:51:57:5210,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 11:51:57:5820,IMU,-678,mx,magnet,NXSAMPLEX
2021-09-14 11:51:57:5820,IMU,-2602,my,magnet,NXSAMPLEX
2021-09-14 11:51:57:5820,IMU,-6419,mz,magnet,NXSAMPLEX
2021-09-14 11:51:57:6420,sensor,1055,a0,adc,NXSAMPLEX
2021-09-14 11:51:57:6420,sensor,6,a1,adc,NXSAMPLEX
2021-09-14 11:51:57:6420,sensor,80,a2,adc,NXSAMPLEX
2021-09-14 11:51:57:7000,IMU,-253,ax,acceleration,NXSAMPLEX
2021-09-14 11:51:57:7000,IMU,-68,ay,acceleration,NXSAMPLEX
2021-09-14 11:51:57:7000,IMU,939,az,acceleration,NXSAMPLEX
2021-09-14 11:51:57:7610,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 11:51:57:7610,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 11:51:57:7610,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 11:51:57:8220,IMU,-676,mx,magnet,NXSAMPLEX
2021-09-14 11:51:57:8220,IMU,-2601,my,magnet,NXSAMPLEX
2021-09-14 11:51:57:8220,IMU,-6377,mz,magnet,NXSAMPLEX
2021-09-14 11:51:57:8820,sensor,1059,a0,adc,NXSAMPLEX
2021-09-14 11:51:57:8820,sensor,7,a1,adc,NXSAMPLEX
2021-09-14 11:51:57:8820,sensor,66,a2,adc,NXSAMPLEX
