#,firmware,0.0.1,
#,devices,NXSCK,
#,product types,SOCK,
#,data,1.0.0
#,username,Basdeo05
#,platform,iOS

time,measurement,value,field,type,device
2021-09-14 13:22:20:7940,sensor,49,a0,adc,NXSCK
2021-09-14 13:22:20:7940,sensor,294,a1,adc,NXSCK
2021-09-14 13:22:20:7940,sensor,195,a2,adc,NXSCK
2021-09-14 13:22:20:8530,IMU,847,ax,acceleration,NXSCK
2021-09-14 13:22:20:8530,IMU,-333,ay,acceleration,NXSCK
2021-09-14 13:22:20:8530,IMU,358,az,acceleration,NXSCK
2021-09-14 13:22:20:9440,IMU,1,gx,gyration,NXSCK
2021-09-14 13:22:20:9440,IMU,-76,gy,gyration,NXSCK
2021-09-14 13:22:20:9440,IMU,4,gz,gyration,NXSCK
2021-09-14 13:22:21:0060,IMU,-81,mx,magnet,NXSCK
2021-09-14 13:22:21:0060,IMU,94,my,magnet,NXSCK
2021-09-14 13:22:21:0060,IMU,53,mz,magnet,NXSCK
2021-09-14 13:22:21:0960,sensor,57,a0,adc,NXSCK
2021-09-14 13:22:21:0960,sensor,385,a1,adc,NXSCK
2021-09-14 13:22:21:0960,sensor,260,a2,adc,NXSCK
2021-09-14 13:22:21:1530,IMU,841,ax,acceleration,NXSCK
2021-09-14 13:22:21:1530,IMU,-361,ay,acceleration,NXSCK
2021-09-14 13:22:21:1530,IMU,340,az,acceleration,NXSCK
2021-09-14 13:22:21:2130,IMU,12,gx,gyration,NXSCK
2021-09-14 13:22:21:2130,IMU,-19,gy,gyration,NXSCK
2021-09-14 13:22:21:2130,IMU,5,gz,gyration,NXSCK
2021-09-14 13:22:21:2730,IMU,-82,mx,magnet,NXSCK
2021-09-14 13:22:21:2730,IMU,94,my,magnet,NXSCK
2021-09-14 13:22:21:2730,IMU,53,mz,magnet,NXSCK
2021-09-14 13:22:21:3340,sensor,65,a0,adc,NXSCK
2021-09-14 13:22:21:3340,sensor,335,a1,adc,NXSCK
2021-09-14 13:22:21:3340,sensor,460,a2,adc,NXSCK
2021-09-14 13:22:21:3930,IMU,836,ax,acceleration,NXSCK
2021-09-14 13:22:21:3930,IMU,-329,ay,acceleration,NXSCK
2021-09-14 13:22:21:3930,IMU,360,az,acceleration,NXSCK
2021-09-14 13:22:21:4550,IMU,55,gx,gyration,NXSCK
2021-09-14 13:22:21:4550,IMU,-4,gy,gyration,NXSCK
2021-09-14 13:22:21:4550,IMU,6,gz,gyration,NXSCK
2021-09-14 13:22:21:5150,IMU,-81,mx,magnet,NXSCK
2021-09-14 13:22:21:5150,IMU,95,my,magnet,NXSCK
2021-09-14 13:22:21:5150,IMU,53,mz,magnet,NXSCK
2021-09-14 13:22:21:5750,sensor,31,a0,adc,NXSCK
2021-09-14 13:22:21:5750,sensor,252,a1,adc,NXSCK
2021-09-14 13:22:21:5750,sensor,143,a2,adc,NXSCK
2021-09-14 13:22:21:6330,IMU,924,ax,acceleration,NXSCK
2021-09-14 13:22:21:6330,IMU,-324,ay,acceleration,NXSCK
2021-09-14 13:22:21:6330,IMU,243,az,acceleration,NXSCK
2021-09-14 13:22:21:6940,IMU,107,gx,gyration,NXSCK
2021-09-14 13:22:21:6940,IMU,-36,gy,gyration,NXSCK
2021-09-14 13:22:21:6940,IMU,47,gz,gyration,NXSCK
2021-09-14 13:22:21:7540,IMU,-79,mx,magnet,NXSCK
2021-09-14 13:22:21:7540,IMU,98,my,magnet,NXSCK
2021-09-14 13:22:21:7540,IMU,63,mz,magnet,NXSCK
2021-09-14 13:22:21:8140,sensor,66,a0,adc,NXSCK
2021-09-14 13:22:21:8140,sensor,134,a1,adc,NXSCK
2021-09-14 13:22:21:8140,sensor,290,a2,adc,NXSCK
2021-09-14 13:22:21:8730,IMU,843,ax,acceleration,NXSCK
2021-09-14 13:22:21:8730,IMU,-300,ay,acceleration,NXSCK
2021-09-14 13:22:21:8730,IMU,293,az,acceleration,NXSCK
2021-09-14 13:22:21:9320,IMU,-18,gx,gyration,NXSCK
2021-09-14 13:22:21:9320,IMU,33,gy,gyration,NXSCK
2021-09-14 13:22:21:9320,IMU,-52,gz,gyration,NXSCK
2021-09-14 13:22:21:9930,IMU,-79,mx,magnet,NXSCK
2021-09-14 13:22:21:9930,IMU,97,my,magnet,NXSCK
2021-09-14 13:22:21:9930,IMU,61,mz,magnet,NXSCK
2021-09-14 13:22:22:0550,sensor,8,a0,adc,NXSCK
2021-09-14 13:22:22:0550,sensor,233,a1,adc,NXSCK
2021-09-14 13:22:22:0550,sensor,160,a2,adc,NXSCK
2021-09-14 13:22:22:1150,IMU,933,ax,acceleration,NXSCK
2021-09-14 13:22:22:1150,IMU,-378,ay,acceleration,NXSCK
2021-09-14 13:22:22:1150,IMU,196,az,acceleration,NXSCK
2021-09-14 13:22:22:1740,IMU,-55,gx,gyration,NXSCK
2021-09-14 13:22:22:1740,IMU,43,gy,gyration,NXSCK
2021-09-14 13:22:22:1740,IMU,8,gz,gyration,NXSCK
2021-09-14 13:22:22:2340,IMU,-81,mx,magnet,NXSCK
2021-09-14 13:22:22:2340,IMU,93,my,magnet,NXSCK
2021-09-14 13:22:22:2340,IMU,55,mz,magnet,NXSCK
2021-09-14 13:22:22:2940,sensor,1907,a0,adc,NXSCK
2021-09-14 13:22:22:2940,sensor,1201,a1,adc,NXSCK
2021-09-14 13:22:22:2940,sensor,152,a2,adc,NXSCK
2021-09-14 13:22:22:3520,IMU,813,ax,acceleration,NXSCK
2021-09-14 13:22:22:3520,IMU,-339,ay,acceleration,NXSCK
2021-09-14 13:22:22:3520,IMU,320,az,acceleration,NXSCK
2021-09-14 13:22:22:4440,IMU,9,gx,gyration,NXSCK
2021-09-14 13:22:22:4440,IMU,-51,gy,gyration,NXSCK
2021-09-14 13:22:22:4440,IMU,-4,gz,gyration,NXSCK
2021-09-14 13:22:22:5050,IMU,-80,mx,magnet,NXSCK
2021-09-14 13:22:22:5050,IMU,93,my,magnet,NXSCK
2021-09-14 13:22:22:5050,IMU,56,mz,magnet,NXSCK
2021-09-14 13:22:22:5650,sensor,124,a0,adc,NXSCK
2021-09-14 13:22:22:5650,sensor,153,a1,adc,NXSCK
2021-09-14 13:22:22:5650,sensor,244,a2,adc,NXSCK
2021-09-14 13:22:22:6240,IMU,885,ax,acceleration,NXSCK
2021-09-14 13:22:22:6240,IMU,-357,ay,acceleration,NXSCK
2021-09-14 13:22:22:6240,IMU,297,az,acceleration,NXSCK
2021-09-14 13:22:22:7450,IMU,1,gx,gyration,NXSCK
2021-09-14 13:22:22:7450,IMU,-10,gy,gyration,NXSCK
2021-09-14 13:22:22:7450,IMU,-7,gz,gyration,NXSCK
2021-09-14 13:22:22:8040,sensor,11,a0,adc,NXSCK
2021-09-14 13:22:22:8040,sensor,72,a1,adc,NXSCK
2021-09-14 13:22:22:8040,sensor,289,a2,adc,NXSCK
2021-09-14 13:22:22:8640,IMU,959,ax,acceleration,NXSCK
2021-09-14 13:22:22:8640,IMU,-357,ay,acceleration,NXSCK
2021-09-14 13:22:22:8640,IMU,255,az,acceleration,NXSCK
2021-09-14 13:22:22:9240,IMU,-84,gx,gyration,NXSCK
2021-09-14 13:22:22:9240,IMU,-2,gy,gyration,NXSCK
2021-09-14 13:22:22:9240,IMU,-38,gz,gyration,NXSCK
2021-09-14 13:22:22:9850,IMU,-80,mx,magnet,NXSCK
2021-09-14 13:22:22:9850,IMU,90,my,magnet,NXSCK
2021-09-14 13:22:22:9850,IMU,58,mz,magnet,NXSCK
2021-09-14 13:22:23:0440,sensor,7,a0,adc,NXSCK
2021-09-14 13:22:23:0440,sensor,49,a1,adc,NXSCK
2021-09-14 13:22:23:0440,sensor,237,a2,adc,NXSCK
2021-09-14 13:22:23:1040,IMU,946,ax,acceleration,NXSCK
2021-09-14 13:22:23:1040,IMU,-319,ay,acceleration,NXSCK
2021-09-14 13:22:23:1040,IMU,302,az,acceleration,NXSCK
2021-09-14 13:22:23:1640,IMU,-13,gx,gyration,NXSCK
2021-09-14 13:22:23:1640,IMU,-42,gy,gyration,NXSCK
2021-09-14 13:22:23:1640,IMU,-6,gz,gyration,NXSCK
2021-09-14 13:22:23:2230,IMU,-79,mx,magnet,NXSCK
2021-09-14 13:22:23:2230,IMU,87,my,magnet,NXSCK
2021-09-14 13:22:23:2230,IMU,56,mz,magnet,NXSCK
2021-09-14 13:22:23:2860,sensor,22,a0,adc,NXSCK
2021-09-14 13:22:23:2860,sensor,63,a1,adc,NXSCK
2021-09-14 13:22:23:2860,sensor,252,a2,adc,NXSCK
2021-09-14 13:22:23:3430,IMU,939,ax,acceleration,NXSCK
2021-09-14 13:22:23:3430,IMU,-279,ay,acceleration,NXSCK
2021-09-14 13:22:23:3430,IMU,228,az,acceleration,NXSCK
2021-09-14 13:22:23:4030,IMU,14,gx,gyration,NXSCK
2021-09-14 13:22:23:4030,IMU,-1,gy,gyration,NXSCK
2021-09-14 13:22:23:4030,IMU,-5,gz,gyration,NXSCK
2021-09-14 13:22:23:5250,IMU,-80,mx,magnet,NXSCK
2021-09-14 13:22:23:5250,IMU,86,my,magnet,NXSCK
2021-09-14 13:22:23:5250,IMU,54,mz,magnet,NXSCK
2021-09-14 13:22:23:6160,IMU,911,ax,acceleration,NXSCK
2021-09-14 13:22:23:6160,IMU,-337,ay,acceleration,NXSCK
2021-09-14 13:22:23:6160,IMU,255,az,acceleration,NXSCK
2021-09-14 13:22:23:6750,IMU,3,gx,gyration,NXSCK
2021-09-14 13:22:23:6750,IMU,-25,gy,gyration,NXSCK
2021-09-14 13:22:23:6750,IMU,2,gz,gyration,NXSCK
2021-09-14 13:22:23:7650,IMU,-81,mx,magnet,NXSCK
2021-09-14 13:22:23:7650,IMU,87,my,magnet,NXSCK
2021-09-14 13:22:23:7650,IMU,54,mz,magnet,NXSCK
2021-09-14 13:22:23:8240,sensor,15,a0,adc,NXSCK
2021-09-14 13:22:23:8240,sensor,103,a1,adc,NXSCK
2021-09-14 13:22:23:8240,sensor,736,a2,adc,NXSCK
2021-09-14 13:22:23:8830,IMU,866,ax,acceleration,NXSCK
2021-09-14 13:22:23:8830,IMU,-346,ay,acceleration,NXSCK
2021-09-14 13:22:23:8830,IMU,281,az,acceleration,NXSCK
2021-09-14 13:22:24:0340,IMU,-80,mx,magnet,NXSCK
2021-09-14 13:22:24:0340,IMU,89,my,magnet,NXSCK
2021-09-14 13:22:24:0340,IMU,56,mz,magnet,NXSCK
2021-09-14 13:22:24:0940,sensor,31,a0,adc,NXSCK
2021-09-14 13:22:24:0940,sensor,124,a1,adc,NXSCK
2021-09-14 13:22:24:0940,sensor,384,a2,adc,NXSCK
2021-09-14 13:22:24:1540,IMU,906,ax,acceleration,NXSCK
2021-09-14 13:22:24:1540,IMU,-366,ay,acceleration,NXSCK
2021-09-14 13:22:24:1540,IMU,230,az,acceleration,NXSCK
2021-09-14 13:22:24:2140,IMU,6,gx,gyration,NXSCK
2021-09-14 13:22:24:2140,IMU,-4,gy,gyration,NXSCK
2021-09-14 13:22:24:2140,IMU,-5,gz,gyration,NXSCK
2021-09-14 13:22:24:2730,IMU,-80,mx,magnet,NXSCK
2021-09-14 13:22:24:2730,IMU,88,my,magnet,NXSCK
2021-09-14 13:22:24:2730,IMU,55,mz,magnet,NXSCK
2021-09-14 13:22:24:3350,sensor,39,a0,adc,NXSCK
2021-09-14 13:22:24:3350,sensor,112,a1,adc,NXSCK
2021-09-14 13:22:24:3350,sensor,1272,a2,adc,NXSCK
2021-09-14 13:22:24:4540,IMU,14,gx,gyration,NXSCK
2021-09-14 13:22:24:4540,IMU,-30,gy,gyration,NXSCK
2021-09-14 13:22:24:4540,IMU,-7,gz,gyration,NXSCK
2021-09-14 13:22:24:5120,IMU,-81,mx,magnet,NXSCK
2021-09-14 13:22:24:5120,IMU,90,my,magnet,NXSCK
2021-09-14 13:22:24:5120,IMU,55,mz,magnet,NXSCK
2021-09-14 13:22:24:5740,sensor,25,a0,adc,NXSCK
2021-09-14 13:22:24:5740,sensor,69,a1,adc,NXSCK
2021-09-14 13:22:24:5740,sensor,1176,a2,adc,NXSCK
2021-09-14 13:22:24:6640,IMU,840,ax,acceleration,NXSCK
2021-09-14 13:22:24:6640,IMU,-362,ay,acceleration,NXSCK
2021-09-14 13:22:24:6640,IMU,252,az,acceleration,NXSCK
2021-09-14 13:22:24:7240,IMU,16,gx,gyration,NXSCK
2021-09-14 13:22:24:7240,IMU,-3,gy,gyration,NXSCK
2021-09-14 13:22:24:7240,IMU,6,gz,gyration,NXSCK
2021-09-14 13:22:24:7850,IMU,-81,mx,magnet,NXSCK
2021-09-14 13:22:24:7850,IMU,90,my,magnet,NXSCK
2021-09-14 13:22:24:7850,IMU,56,mz,magnet,NXSCK
2021-09-14 13:22:24:8460,sensor,34,a0,adc,NXSCK
2021-09-14 13:22:24:8460,sensor,75,a1,adc,NXSCK
2021-09-14 13:22:24:8460,sensor,223,a2,adc,NXSCK
2021-09-14 13:22:24:9040,IMU,947,ax,acceleration,NXSCK
2021-09-14 13:22:24:9040,IMU,-352,ay,acceleration,NXSCK
2021-09-14 13:22:24:9040,IMU,272,az,acceleration,NXSCK
2021-09-14 13:22:24:9670,IMU,15,gx,gyration,NXSCK
2021-09-14 13:22:24:9670,IMU,4,gy,gyration,NXSCK
2021-09-14 13:22:24:9670,IMU,2,gz,gyration,NXSCK
2021-09-14 13:22:25:0320,IMU,-80,mx,magnet,NXSCK
2021-09-14 13:22:25:0320,IMU,91,my,magnet,NXSCK
2021-09-14 13:22:25:0320,IMU,56,mz,magnet,NXSCK
2021-09-14 13:22:25:0850,sensor,5,a0,adc,NXSCK
2021-09-14 13:22:25:0850,sensor,28,a1,adc,NXSCK
2021-09-14 13:22:25:0850,sensor,106,a2,adc,NXSCK
2021-09-14 13:22:25:1430,IMU,861,ax,acceleration,NXSCK
2021-09-14 13:22:25:1430,IMU,-378,ay,acceleration,NXSCK
2021-09-14 13:22:25:1430,IMU,258,az,acceleration,NXSCK
2021-09-14 13:22:25:2040,IMU,62,gx,gyration,NXSCK
2021-09-14 13:22:25:2040,IMU,-58,gy,gyration,NXSCK
2021-09-14 13:22:25:2040,IMU,-8,gz,gyration,NXSCK
2021-09-14 13:22:25:2640,IMU,-80,mx,magnet,NXSCK
2021-09-14 13:22:25:2640,IMU,92,my,magnet,NXSCK
2021-09-14 13:22:25:2640,IMU,57,mz,magnet,NXSCK
2021-09-14 13:22:25:3240,sensor,17,a0,adc,NXSCK
2021-09-14 13:22:25:3240,sensor,22,a1,adc,NXSCK
2021-09-14 13:22:25:3240,sensor,133,a2,adc,NXSCK
2021-09-14 13:22:25:3860,IMU,860,ax,acceleration,NXSCK
2021-09-14 13:22:25:3860,IMU,-327,ay,acceleration,NXSCK
2021-09-14 13:22:25:3860,IMU,300,az,acceleration,NXSCK
2021-09-14 13:22:25:4430,IMU,13,gx,gyration,NXSCK
2021-09-14 13:22:25:4430,IMU,-30,gy,gyration,NXSCK
2021-09-14 13:22:25:4430,IMU,-2,gz,gyration,NXSCK
2021-09-14 13:22:25:5050,IMU,-79,mx,magnet,NXSCK
2021-09-14 13:22:25:5050,IMU,93,my,magnet,NXSCK
2021-09-14 13:22:25:5050,IMU,62,mz,magnet,NXSCK
2021-09-14 13:22:25:5640,sensor,49,a0,adc,NXSCK
2021-09-14 13:22:25:5640,sensor,50,a1,adc,NXSCK
2021-09-14 13:22:25:5640,sensor,121,a2,adc,NXSCK
2021-09-14 13:22:25:6240,IMU,860,ax,acceleration,NXSCK
2021-09-14 13:22:25:6240,IMU,-328,ay,acceleration,NXSCK
2021-09-14 13:22:25:6240,IMU,209,az,acceleration,NXSCK
2021-09-14 13:22:25:7430,IMU,-23,gx,gyration,NXSCK
2021-09-14 13:22:25:7430,IMU,22,gy,gyration,NXSCK
2021-09-14 13:22:25:7430,IMU,-28,gz,gyration,NXSCK
2021-09-14 13:22:25:8040,sensor,474,a0,adc,NXSCK
2021-09-14 13:22:25:8040,sensor,147,a1,adc,NXSCK
2021-09-14 13:22:25:8040,sensor,132,a2,adc,NXSCK
2021-09-14 13:22:25:8640,IMU,909,ax,acceleration,NXSCK
2021-09-14 13:22:25:8640,IMU,-250,ay,acceleration,NXSCK
2021-09-14 13:22:25:8640,IMU,269,az,acceleration,NXSCK
2021-09-14 13:22:25:9240,IMU,9,gx,gyration,NXSCK
2021-09-14 13:22:25:9240,IMU,29,gy,gyration,NXSCK
2021-09-14 13:22:25:9240,IMU,-28,gz,gyration,NXSCK
2021-09-14 13:22:25:9840,IMU,-80,mx,magnet,NXSCK
2021-09-14 13:22:25:9840,IMU,87,my,magnet,NXSCK
2021-09-14 13:22:25:9840,IMU,56,mz,magnet,NXSCK
2021-09-14 13:22:26:0440,sensor,419,a0,adc,NXSCK
2021-09-14 13:22:26:0440,sensor,920,a1,adc,NXSCK
2021-09-14 13:22:26:0440,sensor,118,a2,adc,NXSCK
2021-09-14 13:22:26:1040,IMU,878,ax,acceleration,NXSCK
2021-09-14 13:22:26:1040,IMU,-212,ay,acceleration,NXSCK
2021-09-14 13:22:26:1040,IMU,307,az,acceleration,NXSCK
2021-09-14 13:22:26:1640,IMU,0,gx,gyration,NXSCK
2021-09-14 13:22:26:1640,IMU,-4,gy,gyration,NXSCK
2021-09-14 13:22:26:1640,IMU,-11,gz,gyration,NXSCK
2021-09-14 13:22:26:2240,IMU,-80,mx,magnet,NXSCK
2021-09-14 13:22:26:2240,IMU,86,my,magnet,NXSCK
2021-09-14 13:22:26:2240,IMU,55,mz,magnet,NXSCK
2021-09-14 13:22:26:2840,sensor,5,a0,adc,NXSCK
2021-09-14 13:22:26:2840,sensor,210,a1,adc,NXSCK
2021-09-14 13:22:26:2840,sensor,87,a2,adc,NXSCK
2021-09-14 13:22:26:3740,IMU,922,ax,acceleration,NXSCK
2021-09-14 13:22:26:3740,IMU,-243,ay,acceleration,NXSCK
2021-09-14 13:22:26:3740,IMU,324,az,acceleration,NXSCK
2021-09-14 13:22:26:4340,IMU,1,gx,gyration,NXSCK
2021-09-14 13:22:26:4340,IMU,-22,gy,gyration,NXSCK
2021-09-14 13:22:26:4340,IMU,-6,gz,gyration,NXSCK
2021-09-14 13:22:26:4930,IMU,-80,mx,magnet,NXSCK
2021-09-14 13:22:26:4930,IMU,86,my,magnet,NXSCK
2021-09-14 13:22:26:4930,IMU,55,mz,magnet,NXSCK
2021-09-14 13:22:26:5540,sensor,480,a0,adc,NXSCK
2021-09-14 13:22:26:5540,sensor,1540,a1,adc,NXSCK
2021-09-14 13:22:26:5540,sensor,91,a2,adc,NXSCK
2021-09-14 13:22:26:6130,IMU,893,ax,acceleration,NXSCK
2021-09-14 13:22:26:6130,IMU,-217,ay,acceleration,NXSCK
2021-09-14 13:22:26:6130,IMU,337,az,acceleration,NXSCK
2021-09-14 13:22:26:6730,IMU,8,gx,gyration,NXSCK
2021-09-14 13:22:26:6730,IMU,-12,gy,gyration,NXSCK
2021-09-14 13:22:26:6730,IMU,0,gz,gyration,NXSCK
2021-09-14 13:22:26:7330,IMU,-80,mx,magnet,NXSCK
2021-09-14 13:22:26:7330,IMU,86,my,magnet,NXSCK
2021-09-14 13:22:26:7330,IMU,56,mz,magnet,NXSCK
2021-09-14 13:22:26:7940,sensor,26,a0,adc,NXSCK
2021-09-14 13:22:26:7940,sensor,206,a1,adc,NXSCK
2021-09-14 13:22:26:7940,sensor,135,a2,adc,NXSCK
2021-09-14 13:22:26:8850,IMU,908,ax,acceleration,NXSCK
2021-09-14 13:22:26:8850,IMU,-231,ay,acceleration,NXSCK
2021-09-14 13:22:26:8850,IMU,336,az,acceleration,NXSCK
2021-09-14 13:22:26:9430,IMU,4,gx,gyration,NXSCK
2021-09-14 13:22:26:9430,IMU,-10,gy,gyration,NXSCK
2021-09-14 13:22:26:9430,IMU,-2,gz,gyration,NXSCK
2021-09-14 13:22:27:0040,IMU,-80,mx,magnet,NXSCK
2021-09-14 13:22:27:0040,IMU,86,my,magnet,NXSCK
2021-09-14 13:22:27:0040,IMU,55,mz,magnet,NXSCK
2021-09-14 13:22:27:1080,sensor,36,a0,adc,NXSCK
2021-09-14 13:22:27:1080,sensor,199,a1,adc,NXSCK
2021-09-14 13:22:27:1080,sensor,144,a2,adc,NXSCK
2021-09-14 13:22:27:1540,IMU,904,ax,acceleration,NXSCK
2021-09-14 13:22:27:1540,IMU,-226,ay,acceleration,NXSCK
2021-09-14 13:22:27:1540,IMU,325,az,acceleration,NXSCK
2021-09-14 13:22:27:2150,IMU,8,gx,gyration,NXSCK
2021-09-14 13:22:27:2150,IMU,-17,gy,gyration,NXSCK
2021-09-14 13:22:27:2150,IMU,0,gz,gyration,NXSCK
2021-09-14 13:22:27:2740,IMU,-81,mx,magnet,NXSCK
2021-09-14 13:22:27:2740,IMU,87,my,magnet,NXSCK
2021-09-14 13:22:27:2740,IMU,55,mz,magnet,NXSCK
2021-09-14 13:22:27:3350,sensor,52,a0,adc,NXSCK
2021-09-14 13:22:27:3350,sensor,138,a1,adc,NXSCK
2021-09-14 13:22:27:3350,sensor,136,a2,adc,NXSCK
2021-09-14 13:22:27:3940,IMU,899,ax,acceleration,NXSCK
2021-09-14 13:22:27:3940,IMU,-275,ay,acceleration,NXSCK
2021-09-14 13:22:27:3940,IMU,345,az,acceleration,NXSCK
2021-09-14 13:22:27:4550,IMU,3,gx,gyration,NXSCK
2021-09-14 13:22:27:4550,IMU,-41,gy,gyration,NXSCK
2021-09-14 13:22:27:4550,IMU,4,gz,gyration,NXSCK
2021-09-14 13:22:27:5740,sensor,10,a0,adc,NXSCK
2021-09-14 13:22:27:5740,sensor,173,a1,adc,NXSCK
2021-09-14 13:22:27:5740,sensor,223,a2,adc,NXSCK
2021-09-14 13:22:27:6350,IMU,905,ax,acceleration,NXSCK
2021-09-14 13:22:27:6350,IMU,-265,ay,acceleration,NXSCK
2021-09-14 13:22:27:6350,IMU,335,az,acceleration,NXSCK
2021-09-14 13:22:27:7260,IMU,1,gx,gyration,NXSCK
2021-09-14 13:22:27:7260,IMU,-16,gy,gyration,NXSCK
2021-09-14 13:22:27:7260,IMU,16,gz,gyration,NXSCK
2021-09-14 13:22:27:7830,IMU,-80,mx,magnet,NXSCK
2021-09-14 13:22:27:7830,IMU,88,my,magnet,NXSCK
2021-09-14 13:22:27:7830,IMU,56,mz,magnet,NXSCK
2021-09-14 13:22:27:8460,sensor,0,a0,adc,NXSCK
2021-09-14 13:22:27:8460,sensor,80,a1,adc,NXSCK
2021-09-14 13:22:27:8460,sensor,105,a2,adc,NXSCK
2021-09-14 13:22:27:9040,IMU,790,ax,acceleration,NXSCK
2021-09-14 13:22:27:9040,IMU,-328,ay,acceleration,NXSCK
2021-09-14 13:22:27:9040,IMU,297,az,acceleration,NXSCK
2021-09-14 13:22:28:0240,IMU,10,gx,gyration,NXSCK
2021-09-14 13:22:28:0240,IMU,-35,gy,gyration,NXSCK
2021-09-14 13:22:28:0240,IMU,-2,gz,gyration,NXSCK
2021-09-14 13:22:28:0840,IMU,-80,mx,magnet,NXSCK
2021-09-14 13:22:28:0840,IMU,91,my,magnet,NXSCK
2021-09-14 13:22:28:0840,IMU,58,mz,magnet,NXSCK
2021-09-14 13:22:28:1440,sensor,12,a0,adc,NXSCK
2021-09-14 13:22:28:1440,sensor,136,a1,adc,NXSCK
2021-09-14 13:22:28:1440,sensor,53,a2,adc,NXSCK
2021-09-14 13:22:28:2640,IMU,893,ax,acceleration,NXSCK
2021-09-14 13:22:28:2640,IMU,-341,ay,acceleration,NXSCK
2021-09-14 13:22:28:2640,IMU,261,az,acceleration,NXSCK
2021-09-14 13:22:28:3240,IMU,-80,mx,magnet,NXSCK
2021-09-14 13:22:28:3240,IMU,92,my,magnet,NXSCK
2021-09-14 13:22:28:3240,IMU,58,mz,magnet,NXSCK
2021-09-14 13:22:28:3840,sensor,23,a0,adc,NXSCK
2021-09-14 13:22:28:3840,sensor,152,a1,adc,NXSCK
2021-09-14 13:22:28:3840,sensor,73,a2,adc,NXSCK
2021-09-14 13:22:28:4420,IMU,854,ax,acceleration,NXSCK
2021-09-14 13:22:28:4420,IMU,-301,ay,acceleration,NXSCK
2021-09-14 13:22:28:4420,IMU,256,az,acceleration,NXSCK
2021-09-14 13:22:28:5050,IMU,4,gx,gyration,NXSCK
2021-09-14 13:22:28:5050,IMU,-11,gy,gyration,NXSCK
2021-09-14 13:22:28:5050,IMU,26,gz,gyration,NXSCK
2021-09-14 13:22:28:5630,IMU,-80,mx,magnet,NXSCK
2021-09-14 13:22:28:5630,IMU,95,my,magnet,NXSCK
2021-09-14 13:22:28:5630,IMU,59,mz,magnet,NXSCK
2021-09-14 13:22:28:6240,sensor,11,a0,adc,NXSCK
2021-09-14 13:22:28:6240,sensor,135,a1,adc,NXSCK
2021-09-14 13:22:28:6240,sensor,61,a2,adc,NXSCK
2021-09-14 13:22:28:6840,IMU,817,ax,acceleration,NXSCK
2021-09-14 13:22:28:6840,IMU,-411,ay,acceleration,NXSCK
2021-09-14 13:22:28:6840,IMU,217,az,acceleration,NXSCK
2021-09-14 13:22:28:7430,IMU,-1,gx,gyration,NXSCK
2021-09-14 13:22:28:7430,IMU,14,gy,gyration,NXSCK
2021-09-14 13:22:28:7430,IMU,4,gz,gyration,NXSCK
2021-09-14 13:22:28:8060,IMU,-80,mx,magnet,NXSCK
2021-09-14 13:22:28:8060,IMU,96,my,magnet,NXSCK
2021-09-14 13:22:28:8060,IMU,57,mz,magnet,NXSCK
2021-09-14 13:22:28:8660,sensor,21,a0,adc,NXSCK
2021-09-14 13:22:28:8660,sensor,165,a1,adc,NXSCK
2021-09-14 13:22:28:8660,sensor,50,a2,adc,NXSCK
2021-09-14 13:22:28:9230,IMU,793,ax,acceleration,NXSCK
2021-09-14 13:22:28:9230,IMU,-403,ay,acceleration,NXSCK
2021-09-14 13:22:28:9230,IMU,382,az,acceleration,NXSCK
2021-09-14 13:22:28:9850,IMU,17,gx,gyration,NXSCK
2021-09-14 13:22:28:9850,IMU,11,gy,gyration,NXSCK
2021-09-14 13:22:28:9850,IMU,-13,gz,gyration,NXSCK
2021-09-14 13:22:29:0450,IMU,-80,mx,magnet,NXSCK
2021-09-14 13:22:29:0450,IMU,96,my,magnet,NXSCK
2021-09-14 13:22:29:0450,IMU,57,mz,magnet,NXSCK
2021-09-14 13:22:29:1350,sensor,34,a0,adc,NXSCK
2021-09-14 13:22:29:1350,sensor,169,a1,adc,NXSCK
2021-09-14 13:22:29:1350,sensor,96,a2,adc,NXSCK
2021-09-14 13:22:29:1940,IMU,802,ax,acceleration,NXSCK
2021-09-14 13:22:29:1940,IMU,-396,ay,acceleration,NXSCK
2021-09-14 13:22:29:1940,IMU,304,az,acceleration,NXSCK
2021-09-14 13:22:29:2540,IMU,7,gx,gyration,NXSCK
2021-09-14 13:22:29:2540,IMU,-45,gy,gyration,NXSCK
2021-09-14 13:22:29:2540,IMU,-63,gz,gyration,NXSCK
2021-09-14 13:22:29:3150,IMU,-80,mx,magnet,NXSCK
2021-09-14 13:22:29:3150,IMU,93,my,magnet,NXSCK
2021-09-14 13:22:29:3150,IMU,58,mz,magnet,NXSCK
2021-09-14 13:22:29:3740,sensor,36,a0,adc,NXSCK
2021-09-14 13:22:29:3740,sensor,129,a1,adc,NXSCK
2021-09-14 13:22:29:3740,sensor,134,a2,adc,NXSCK
2021-09-14 13:22:29:4340,IMU,1152,ax,acceleration,NXSCK
2021-09-14 13:22:29:4340,IMU,-37,ay,acceleration,NXSCK
2021-09-14 13:22:29:4340,IMU,209,az,acceleration,NXSCK
2021-09-14 13:22:29:4960,IMU,49,gx,gyration,NXSCK
2021-09-14 13:22:29:4960,IMU,86,gy,gyration,NXSCK
2021-09-14 13:22:29:4960,IMU,-51,gz,gyration,NXSCK
