time,measurement,value,field,type,device
2021-09-14 15:44:51:1100,IMU,-16,mz,magnet,NXSCK
2021-09-14 15:44:51:2010,sensor,942,a0,adc,NXSCK
2021-09-14 15:44:51:2010,sensor,123,a1,adc,NXSCK
2021-09-14 15:44:51:2010,sensor,191,a2,adc,NXSCK
2021-09-14 15:44:51:2600,IMU,-130,ax,acceleration,NXSCK
2021-09-14 15:44:51:2600,IMU,-434,ay,acceleration,NXSCK
2021-09-14 15:44:51:2600,IMU,894,az,acceleration,NXSCK
2021-09-14 15:44:51:3200,IMU,6,gx,gyration,NXSCK
2021-09-14 15:44:51:3200,IMU,-16,gy,gyration,NXSCK
2021-09-14 15:44:51:3200,IMU,-2,gz,gyration,NXSCK
2021-09-14 15:44:51:3800,IMU,-70,mx,magnet,NXSCK
2021-09-14 15:44:51:3800,IMU,70,my,magnet,NXSCK
2021-09-14 15:44:51:3800,IMU,-16,mz,magnet,NXSCK
2021-09-14 15:44:51:5920,sensor,944,a0,adc,NXSCK
2021-09-14 15:44:51:5920,sensor,126,a1,adc,NXSCK
2021-09-14 15:44:51:5920,sensor,200,a2,adc,NXSCK
2021-09-14 15:44:51:6800,IMU,-69,mx,magnet,NXSCK
2021-09-14 15:44:51:6800,IMU,70,my,magnet,NXSCK
2021-09-14 15:44:51:6800,IMU,-15,mz,magnet,NXSCK
2021-09-14 15:44:51:7410,sensor,947,a0,adc,NXSCK
2021-09-14 15:44:51:7410,sensor,124,a1,adc,NXSCK
2021-09-14 15:44:51:7410,sensor,193,a2,adc,NXSCK
2021-09-14 15:44:51:8010,IMU,-131,ax,acceleration,NXSCK
2021-09-14 15:44:51:8010,IMU,-432,ay,acceleration,NXSCK
2021-09-14 15:44:51:8010,IMU,890,az,acceleration,NXSCK
2021-09-14 15:44:51:8900,IMU,5,gx,gyration,NXSCK
2021-09-14 15:44:51:8900,IMU,-15,gy,gyration,NXSCK
2021-09-14 15:44:51:8900,IMU,-2,gz,gyration,NXSCK
